state,statefp,county,countyfp,year,month,trap_type,num_collection_events,num_sites,num_trap_nights,num_aegypti_collected,num_albopictus_collected,num_collections_aegypti,num_collections_albopictus
California,06,San Bernardino,071,2016,6,CO2,136,45,248,3,0,2,0
California,06,San Bernardino,071,2016,6,GAT,35,11,207,0,0,0,0
California,06,San Bernardino,071,2016,6,GRAV,152,44,152,0,0,0,0
California,06,San Bernardino,071,2016,7,BGS,55,26,145,0,0,0,0
California,06,San Bernardino,071,2016,7,CO2,127,50,362,3,0,2,0
California,06,San Bernardino,071,2016,7,GAT,47,18,311,0,0,0,0
California,06,San Bernardino,071,2016,7,GRAV,116,35,118,0,0,0,0
California,06,San Bernardino,071,2016,8,BGS,52,26,145,2,0,1,0
California,06,San Bernardino,071,2016,8,CO2,150,46,389,2,0,2,0
California,06,San Bernardino,071,2016,8,GAT,49,16,335,9,0,7,0
California,06,San Bernardino,071,2016,8,GRAV,130,26,130,0,0,0,0
California,06,San Bernardino,071,2016,9,BGS,43,24,196,0,0,0,0
California,06,San Bernardino,071,2016,9,CO2,107,43,237,0,0,0,0
California,06,San Bernardino,071,2016,9,GAT,70,22,441,24,0,6,0
California,06,San Bernardino,071,2016,9,GRAV,104,26,104,0,0,0,0
California,06,San Bernardino,071,2016,10,BGS,45,30,201,2,0,2,0
California,06,San Bernardino,071,2016,10,CO2,84,40,333,0,0,0,0
California,06,San Bernardino,071,2016,10,GAT,42,16,294,13,0,5,0
California,06,San Bernardino,071,2016,10,GRAV,78,26,78,0,0,0,0
California,06,San Bernardino,071,2016,11,BGS,26,19,124,0,0,0,0
California,06,San Bernardino,071,2016,11,CO2,78,36,190,0,0,0,0
California,06,San Bernardino,071,2016,11,GAT,26,16,140,0,0,0,0
California,06,San Bernardino,071,2016,11,GRAV,78,26,78,0,0,0,0
California,06,San Bernardino,071,2016,12,BGS,30,18,223,0,0,0,0
California,06,San Bernardino,071,2017,1,BGS,10,4,75,0,0,0,0
California,06,San Bernardino,071,2017,1,CO2,21,21,21,0,0,0,0
California,06,San Bernardino,071,2017,1,GRAV,24,24,24,0,0,0,0
California,06,San Bernardino,071,2017,2,BGS,36,11,284,0,0,0,0
California,06,San Bernardino,071,2017,2,CO2,21,21,21,0,0,0,0
California,06,San Bernardino,071,2017,2,GRAV,48,24,48,0,0,0,0
California,06,San Bernardino,071,2017,3,BGS,40,10,300,0,0,0,0
California,06,San Bernardino,071,2017,3,CO2,68,24,73,0,0,0,0
California,06,San Bernardino,071,2017,3,GRAV,66,23,66,0,0,0,0
California,06,San Bernardino,071,2017,4,BGS,45,14,302,0,0,0,0
California,06,San Bernardino,071,2017,4,CO2,129,53,299,7,0,2,0
California,06,San Bernardino,071,2017,4,GAT,4,4,63,0,0,0,0
California,06,San Bernardino,071,2017,4,GRAV,97,27,97,0,0,0,0
California,06,San Bernardino,071,2017,5,BGS,67,43,252,0,0,0,0
California,06,San Bernardino,071,2017,5,CO2,178,60,413,3,0,2,0
California,06,San Bernardino,071,2017,5,GAT,42,11,294,1,0,1,0
California,06,San Bernardino,071,2017,5,GRAV,151,51,151,0,0,0,0
California,06,San Bernardino,071,2017,6,BGS,86,67,212,0,0,0,0
California,06,San Bernardino,071,2017,6,CO2,134,57,289,0,0,0,0
California,06,San Bernardino,071,2017,6,GAT,41,13,504,5,0,4,0
California,06,San Bernardino,071,2017,6,GRAV,93,24,93,0,0,0,0
California,06,San Bernardino,071,2017,7,BGS,78,66,176,0,1,0,1
California,06,San Bernardino,071,2017,7,CO2,161,63,468,3,0,2,0
California,06,San Bernardino,071,2017,7,GAT,76,20,1202,78,0,16,0
California,06,San Bernardino,071,2017,7,GRAV,126,45,126,0,0,0,0
California,06,San Bernardino,071,2017,8,BGS,140,114,206,182,43,31,19
California,06,San Bernardino,071,2017,8,CO2,250,94,775,253,0,41,0
California,06,San Bernardino,071,2017,8,GAT,73,20,1039,217,0,20,0
California,06,San Bernardino,071,2017,8,GRAV,132,27,132,0,0,0,0
California,06,San Bernardino,071,2017,9,BGS,113,94,237,51,21,22,7
California,06,San Bernardino,071,2017,9,CO2,198,112,414,102,0,14,0
California,06,San Bernardino,071,2017,9,GAT,68,21,1143,204,0,22,0
California,06,San Bernardino,071,2017,9,GRAV,146,74,146,0,1,0,1
California,06,San Bernardino,071,2017,10,BGS,62,54,89,45,8,7,3
California,06,San Bernardino,071,2017,10,CO2,171,81,401,21,0,8,0
California,06,San Bernardino,071,2017,10,GAT,85,21,1232,294,0,18,0
California,06,San Bernardino,071,2017,10,GRAV,123,51,123,0,1,0,1
California,06,San Bernardino,071,2017,11,BGS,12,9,12,7,20,3,3
California,06,San Bernardino,071,2017,11,CO2,96,68,292,10,0,4,0
California,06,San Bernardino,071,2017,11,GAT,50,21,749,118,0,11,0
California,06,San Bernardino,071,2017,11,GRAV,57,33,57,0,1,0,1
California,06,San Bernardino,071,2017,12,BGS,11,6,11,0,0,0,0
California,06,San Bernardino,071,2017,12,CO2,1,1,1,0,0,0,0
California,06,San Bernardino,071,2018,2,CO2,42,23,42,0,0,0,0
California,06,San Bernardino,071,2018,2,GRAV,54,28,54,0,0,0,0
California,06,San Bernardino,071,2018,3,BGS,64,60,85,0,0,0,0
California,06,San Bernardino,071,2018,3,CO2,65,26,65,0,0,0,0
California,06,San Bernardino,071,2018,3,GRAV,81,30,81,0,0,0,0
California,06,San Bernardino,071,2018,4,BGS,88,73,88,0,2,0,2
California,06,San Bernardino,071,2018,4,CO2,113,77,385,1,0,1,0
California,06,San Bernardino,071,2018,4,GAT,37,16,259,0,0,0,0
California,06,San Bernardino,071,2018,4,GRAV,77,28,77,0,0,0,0
California,06,San Bernardino,071,2018,5,BGS,106,78,106,4,1,4,1
California,06,San Bernardino,071,2018,5,CO2,187,93,607,1,0,1,0
California,06,San Bernardino,071,2018,5,GAT,63,20,498,12,0,6,0
California,06,San Bernardino,071,2018,5,GRAV,110,29,110,0,1,0,1
California,06,San Bernardino,071,2018,6,BGS,96,76,96,0,1,0,1
California,06,San Bernardino,071,2018,6,CO2,168,95,562,2,0,2,0
California,06,San Bernardino,071,2018,6,GAT,88,24,693,36,0,12,0
California,06,San Bernardino,071,2018,6,GRAV,109,30,115,0,0,0,0
California,06,San Bernardino,071,2018,7,BGS,83,66,83,123,31,31,4
California,06,San Bernardino,071,2018,7,CO2,194,92,600,112,0,19,0
California,06,San Bernardino,071,2018,7,GAT,87,26,679,58,0,14,0
California,06,San Bernardino,071,2018,7,GRAV,136,30,136,0,0,0,0
California,06,San Bernardino,071,2018,8,BGS,109,94,109,188,17,46,3
California,06,San Bernardino,071,2018,8,CO2,155,93,591,206,0,39,0
California,06,San Bernardino,071,2018,8,GAT,102,33,756,109,0,35,0
California,06,San Bernardino,071,2018,8,GRAV,84,32,84,0,0,0,0
California,06,San Bernardino,071,2018,9,BGS,75,58,87,110,4,34,2
California,06,San Bernardino,071,2018,9,CO2,147,79,472,62,0,27,0
California,06,San Bernardino,071,2018,9,GAT,104,36,819,200,0,50,0
California,06,San Bernardino,071,2018,9,GRAV,105,29,105,1,0,1,0
California,06,San Bernardino,071,2018,10,BGS,65,52,65,162,4,40,2
California,06,San Bernardino,071,2018,10,CO2,194,89,599,228,0,54,0
California,06,San Bernardino,071,2018,10,GAT,130,34,959,257,0,47,0
California,06,San Bernardino,071,2018,10,GRAV,135,29,135,3,0,2,0
California,06,San Bernardino,071,2018,11,BGS,25,22,25,50,2,14,2
California,06,San Bernardino,071,2018,11,CO2,58,36,125,50,0,9,0
California,06,San Bernardino,071,2018,11,GAT,27,25,189,103,0,13,0
California,06,San Bernardino,071,2018,11,GRAV,54,28,54,0,0,0,0
California,06,San Diego,073,2013,4,CO2,2,1,2,0,0,0,0
California,06,San Diego,073,2013,5,CO2,5,1,5,0,0,0,0
California,06,San Diego,073,2013,6,CO2,5,1,5,0,0,0,0
California,06,San Diego,073,2013,7,CO2,5,1,5,0,0,0,0
California,06,San Diego,073,2013,8,CO2,4,1,4,0,0,0,0
California,06,San Diego,073,2013,9,CO2,4,1,4,0,0,0,0
California,06,San Diego,073,2013,10,CO2,4,1,4,0,0,0,0
California,06,San Diego,073,2013,11,CO2,2,1,2,0,0,0,0
California,06,San Diego,073,2014,4,CO2,18,1,18,0,0,0,0
California,06,San Diego,073,2014,5,CO2,42,1,42,0,0,0,0
California,06,San Diego,073,2014,6,CO2,4,1,4,0,0,0,0
California,06,San Diego,073,2014,7,CO2,5,1,5,0,0,0,0
California,06,San Diego,073,2014,8,CO2,4,1,4,0,0,0,0
California,06,San Diego,073,2014,9,CO2,4,1,4,0,0,0,0
California,06,San Diego,073,2014,9,GRAV,1,1,1,0,0,0,0
California,06,San Diego,073,2014,10,CO2,5,1,5,0,0,0,0
California,06,San Diego,073,2014,11,CO2,4,1,4,0,0,0,0
California,06,San Diego,073,2015,1,CO2,28,15,28,0,0,0,0
California,06,San Diego,073,2015,2,CO2,32,16,32,0,0,0,0
California,06,San Diego,073,2015,3,BGS,8,4,8,0,0,0,0
California,06,San Diego,073,2015,3,CO2,140,79,140,0,0,0,0
California,06,San Diego,073,2015,4,BGS,8,1,8,0,0,0,0
California,06,San Diego,073,2015,4,CO2,229,75,229,0,0,0,0
California,06,San Diego,073,2015,5,BGS,16,5,16,0,0,0,0
California,06,San Diego,073,2015,5,CO2,178,77,178,0,0,0,0
California,06,San Diego,073,2015,5,GRAV,2,1,2,0,0,0,0
California,06,San Diego,073,2015,6,BGS,34,9,34,0,0,0,0
California,06,San Diego,073,2015,6,CO2,204,78,204,0,0,0,0
California,06,San Diego,073,2015,6,GAT,13,5,13,0,0,0,0
California,06,San Diego,073,2015,6,GRAV,8,4,8,0,0,0,0
California,06,San Diego,073,2015,7,BGS,44,11,44,0,0,0,0
California,06,San Diego,073,2015,7,CO2,188,75,188,1,0,1,0
California,06,San Diego,073,2015,7,GAT,11,6,11,0,0,0,0
California,06,San Diego,073,2015,7,GRAV,9,5,9,0,0,0,0
California,06,San Diego,073,2015,8,BGS,62,16,62,42,0,10,0
California,06,San Diego,073,2015,8,CO2,187,79,187,0,0,0,0
California,06,San Diego,073,2015,8,GAT,27,10,27,62,0,6,0
California,06,San Diego,073,2015,8,GRAV,37,19,37,0,0,0,0
California,06,San Diego,073,2015,9,BGS,64,21,64,142,0,24,0
California,06,San Diego,073,2015,9,CO2,235,97,235,36,0,4,0
California,06,San Diego,073,2015,9,GAT,22,10,22,38,0,16,0
California,06,San Diego,073,2015,9,GRAV,52,27,52,0,0,0,0
California,06,San Diego,073,2015,10,BGS,88,21,88,164,0,26,0
California,06,San Diego,073,2015,10,CO2,263,105,263,0,0,0,0
California,06,San Diego,073,2015,10,GAT,28,10,28,46,22,22,4
California,06,San Diego,073,2015,10,GRAV,31,18,31,0,0,0,0
California,06,San Diego,073,2015,11,BGS,71,21,71,46,0,20,0
California,06,San Diego,073,2015,11,CO2,145,80,145,0,0,0,0
California,06,San Diego,073,2015,11,GAT,19,7,19,26,8,10,4
California,06,San Diego,073,2015,11,GRAV,22,13,22,0,0,0,0
California,06,San Diego,073,2015,12,BGS,18,15,18,0,0,0,0
California,06,San Diego,073,2015,12,CO2,40,18,40,0,0,0,0
California,06,San Diego,073,2016,1,CO2,19,15,19,0,0,0,0
California,06,San Diego,073,2016,2,BGS,5,5,5,0,0,0,0
California,06,San Diego,073,2016,2,CO2,20,15,20,0,0,0,0
California,06,San Diego,073,2016,3,BGS,3,3,3,0,0,0,0
California,06,San Diego,073,2016,3,CO2,98,76,98,2,0,1,0
California,06,San Diego,073,2016,3,GAT,1,1,1,0,0,0,0
California,06,San Diego,073,2016,3,GRAV,1,1,1,0,0,0,0
California,06,San Diego,073,2016,4,BGS,14,7,14,0,0,0,0
California,06,San Diego,073,2016,4,CO2,150,90,150,0,0,0,0
California,06,San Diego,073,2016,4,GRAV,16,16,16,0,0,0,0
California,06,San Diego,073,2016,5,BGS,35,18,35,1,0,1,0
California,06,San Diego,073,2016,5,CO2,194,101,194,4,0,3,0
California,06,San Diego,073,2016,5,GRAV,18,18,18,0,0,0,0
California,06,San Diego,073,2016,6,BGS,46,24,46,4,0,4,0
California,06,San Diego,073,2016,6,CO2,205,95,205,4,0,3,0
California,06,San Diego,073,2016,6,GRAV,57,57,57,0,0,0,0
California,06,San Diego,073,2016,7,BGS,37,19,37,9,0,7,0
California,06,San Diego,073,2016,7,CO2,190,116,190,4,0,4,0
California,06,San Diego,073,2016,7,GAT,3,2,3,4,0,2,0
California,06,San Diego,073,2016,7,GRAV,71,70,71,0,0,0,0
California,06,San Diego,073,2016,8,BGS,55,32,55,20,1,13,1
California,06,San Diego,073,2016,8,CO2,285,143,285,4,0,3,0
California,06,San Diego,073,2016,8,GAT,21,11,21,25,0,9,0
California,06,San Diego,073,2016,8,GRAV,76,64,76,1,0,1,0
California,06,San Diego,073,2016,9,BGS,85,40,85,42,0,27,0
California,06,San Diego,073,2016,9,CO2,253,153,253,19,0,10,0
California,06,San Diego,073,2016,9,GAT,65,19,65,41,0,23,0
California,06,San Diego,073,2016,9,GRAV,60,56,60,0,0,0,0
California,06,San Diego,073,2016,10,BGS,98,47,98,77,4,35,1
California,06,San Diego,073,2016,10,CO2,237,143,237,52,0,17,0
California,06,San Diego,073,2016,10,GAT,79,19,79,98,0,43,0
California,06,San Diego,073,2016,10,GRAV,40,37,40,0,0,0,0
California,06,San Diego,073,2016,11,BGS,91,37,91,19,0,8,0
California,06,San Diego,073,2016,11,CO2,260,140,260,43,0,15,0
California,06,San Diego,073,2016,11,GAT,73,18,73,22,0,14,0
California,06,San Diego,073,2016,11,GRAV,49,29,49,2,0,2,0
California,06,San Diego,073,2016,12,BGS,82,36,82,26,0,2,0
California,06,San Diego,073,2016,12,CO2,208,136,208,0,0,0,0
California,06,San Diego,073,2016,12,GAT,76,17,76,5,0,5,0
California,06,San Diego,073,2016,12,GRAV,2,2,2,0,0,0,0
California,06,San Diego,073,2017,1,BGS,54,37,54,0,0,0,0
California,06,San Diego,073,2017,1,CO2,186,112,186,0,0,0,0
California,06,San Diego,073,2017,1,GAT,34,12,34,0,0,0,0
California,06,San Diego,073,2017,2,BGS,52,34,52,0,0,0,0
California,06,San Diego,073,2017,2,CO2,160,93,160,0,0,0,0
California,06,San Diego,073,2017,2,GAT,40,13,40,0,0,0,0
California,06,San Diego,073,2017,2,GRAV,6,6,6,0,0,0,0
California,06,San Diego,073,2017,3,BGS,71,44,71,6,0,1,0
California,06,San Diego,073,2017,3,CO2,222,111,222,0,0,0,0
California,06,San Diego,073,2017,3,GAT,45,14,45,0,0,0,0
California,06,San Diego,073,2017,3,GRAV,29,29,29,0,0,0,0
California,06,San Diego,073,2017,4,BGS,74,53,74,1,0,1,0
California,06,San Diego,073,2017,4,CO2,200,116,200,0,0,0,0
California,06,San Diego,073,2017,4,GAT,52,13,52,2,0,2,0
California,06,San Diego,073,2017,4,GRAV,42,42,42,0,0,0,0
California,06,San Diego,073,2017,5,BGS,75,47,75,3,0,2,0
California,06,San Diego,073,2017,5,CO2,236,122,236,2,0,2,0
California,06,San Diego,073,2017,5,GAT,55,12,55,6,0,4,0
California,06,San Diego,073,2017,5,GRAV,41,41,41,0,0,0,0
California,06,San Diego,073,2017,6,BGS,102,91,102,68,0,7,0
California,06,San Diego,073,2017,6,CO2,161,149,161,1181,0,11,0
California,06,San Diego,073,2017,6,GAT,43,17,43,4,0,2,0
California,06,San Diego,073,2017,6,GRAV,66,63,66,0,0,0,0
California,06,San Diego,073,2017,7,BGS,130,87,130,29,0,14,0
California,06,San Diego,073,2017,7,CO2,283,201,283,135,0,26,0
California,06,San Diego,073,2017,7,GAT,51,18,51,23,0,9,0
California,06,San Diego,073,2017,7,GRAV,53,49,53,0,0,0,0
California,06,San Diego,073,2017,8,BGS,127,83,127,55,0,20,0
California,06,San Diego,073,2017,8,CO2,311,194,311,136,0,27,0
California,06,San Diego,073,2017,8,GAT,67,17,67,56,0,21,0
California,06,San Diego,073,2017,8,GRAV,78,73,78,0,0,0,0
California,06,San Diego,073,2017,9,BGS,130,67,130,53,0,15,0
California,06,San Diego,073,2017,9,CO2,409,184,409,27,0,14,0
California,06,San Diego,073,2017,9,GAT,62,13,62,12,0,6,0
California,06,San Diego,073,2017,9,GRAV,110,85,110,2,0,2,0
California,06,San Diego,073,2017,10,BGS,93,57,93,50,0,13,0
California,06,San Diego,073,2017,10,CO2,298,146,298,176,0,28,0
California,06,San Diego,073,2017,10,GAT,37,13,37,8,0,7,0
California,06,San Diego,073,2017,10,GRAV,88,72,88,2,0,2,0
California,06,San Diego,073,2017,11,BGS,96,46,96,59,0,23,0
California,06,San Diego,073,2017,11,CO2,187,98,187,11,0,9,0
California,06,San Diego,073,2017,11,GAT,78,14,78,40,0,23,0
California,06,San Diego,073,2017,11,GRAV,25,19,25,4,0,2,0
California,06,San Diego,073,2017,12,BGS,68,30,68,22,0,4,0
California,06,San Diego,073,2017,12,CO2,44,21,44,3,0,3,0
California,06,San Diego,073,2017,12,GAT,67,13,67,5,0,4,0
California,06,San Diego,073,2017,12,GRAV,1,1,1,0,0,0,0
California,06,San Diego,073,2018,1,BGS,115,34,115,4,0,4,0
California,06,San Diego,073,2018,1,CO2,81,24,81,0,0,0,0
California,06,San Diego,073,2018,1,GAT,89,13,89,0,0,0,0
California,06,San Diego,073,2018,2,BGS,130,43,130,1,0,1,0
California,06,San Diego,073,2018,2,CO2,141,37,141,6,0,3,0
California,06,San Diego,073,2018,2,GAT,133,13,133,7,0,7,0
California,06,San Diego,073,2018,2,GRAV,74,26,74,0,0,0,0
California,06,San Diego,073,2018,3,BGS,119,33,119,2,0,1,0
California,06,San Diego,073,2018,3,CO2,306,112,306,0,0,0,0
California,06,San Diego,073,2018,3,GAT,75,13,75,0,0,0,0
California,06,San Diego,073,2018,3,GRAV,10,9,10,0,0,0,0
California,06,San Diego,073,2018,4,BGS,193,48,193,11,0,7,0
California,06,San Diego,073,2018,4,CO2,539,140,539,31,0,16,0
California,06,San Diego,073,2018,4,GAT,74,14,74,0,0,0,0
California,06,San Diego,073,2018,4,GRAV,51,14,51,0,0,0,0
California,06,San Diego,073,2018,5,BGS,154,30,154,0,0,0,0
California,06,San Diego,073,2018,5,CO2,817,149,817,190,0,33,0
California,06,San Diego,073,2018,5,GAT,101,15,101,4,0,4,0
California,06,San Diego,073,2018,5,GRAV,59,15,59,0,0,0,0
California,06,San Diego,073,2018,6,BGS,139,45,139,5,0,5,0
California,06,San Diego,073,2018,6,CO2,323,155,323,297,0,28,0
California,06,San Diego,073,2018,6,GAT,84,15,84,2,0,2,0
California,06,San Diego,073,2018,6,GRAV,46,27,46,0,0,0,0
California,06,San Diego,073,2018,7,BGS,91,65,91,11,0,8,0
California,06,San Diego,073,2018,7,CO2,281,185,281,43,0,16,0
California,06,San Diego,073,2018,7,GAT,32,15,32,3,0,3,0
California,06,San Diego,073,2018,7,GRAV,61,56,61,0,0,0,0
California,06,San Diego,073,2018,8,BGS,159,81,159,244,0,64,0
California,06,San Diego,073,2018,8,CO2,392,239,392,233,0,59,0
California,06,San Diego,073,2018,8,GAT,90,15,90,69,0,31,0
California,06,San Diego,073,2018,8,GRAV,123,98,123,16,0,12,0
California,06,San Diego,073,2018,9,BGS,248,84,248,184,0,51,0
California,06,San Diego,073,2018,9,CO2,600,206,600,405,0,143,0
California,06,San Diego,073,2018,9,GAT,118,15,118,323,0,39,0
California,06,San Diego,073,2018,9,GRAV,129,62,129,78,0,37,0
California,06,San Diego,073,2018,10,BGS,116,69,116,86,0,26,0
California,06,San Diego,073,2018,10,CO2,348,188,348,327,0,78,0
California,06,San Diego,073,2018,10,GAT,63,15,63,20,0,15,0
California,06,San Diego,073,2018,10,GRAV,71,61,71,17,0,13,0
California,06,San Diego,073,2018,11,BGS,46,23,46,18,0,12,0
California,06,San Diego,073,2018,11,CO2,323,157,323,876,0,68,0
California,06,San Diego,073,2018,11,GAT,47,15,47,22,0,16,0
California,06,San Diego,073,2018,11,GRAV,64,31,64,12,0,8,0
California,06,San Francisco,075,2013,3,CO2,1,1,5,0,0,0,0
California,06,San Francisco,075,2013,4,CO2,1,1,5,0,0,0,0
California,06,San Francisco,075,2013,6,CO2,1,1,1,0,0,0,0
California,06,San Francisco,075,2013,7,CO2,1,1,1,0,0,0,0
California,06,San Francisco,075,2013,8,CO2,1,1,1,0,0,0,0
California,06,San Francisco,075,2013,9,CO2,1,1,5,0,0,0,0
California,06,San Francisco,075,2013,10,CO2,1,1,5,0,0,0,0
California,06,San Francisco,075,2013,11,CO2,1,1,5,0,0,0,0
California,06,San Francisco,075,2014,4,CO2,1,1,5,0,0,0,0
California,06,San Francisco,075,2014,5,CO2,2,1,9,0,0,0,0
California,06,San Francisco,075,2014,7,CO2,1,1,10,0,0,0,0
California,06,San Francisco,075,2014,9,CO2,1,1,7,0,0,0,0
California,06,San Francisco,075,2014,11,CO2,2,2,4,0,0,0,0
California,06,San Francisco,075,2015,6,CO2,2,2,3,0,0,0,0
California,06,San Francisco,075,2016,9,CO2,2,1,2,0,0,0,0
California,06,San Francisco,075,2017,6,CO2,1,1,1,0,0,0,0
California,06,San Francisco,075,2017,8,CO2,1,1,1,0,0,0,0
California,06,San Francisco,075,2018,4,CO2,1,1,1,0,0,0,0
California,06,San Francisco,075,2018,5,BGS,4,1,174,0,0,0,0
California,06,San Francisco,075,2018,5,CO2,2,2,2,0,0,0,0
California,06,San Francisco,075,2018,6,BGS,2,1,84,0,0,0,0
California,06,San Francisco,075,2018,7,BGS,1,1,42,0,0,0,0
California,06,San Francisco,075,2018,10,CO2,3,3,3,0,0,0,0
California,06,San Joaquin,077,2013,3,CO2,102,35,102,0,0,0,0
California,06,San Joaquin,077,2013,3,GRAV,10,4,10,0,0,0,0
California,06,San Joaquin,077,2013,4,CO2,124,44,124,0,0,0,0
California,06,San Joaquin,077,2013,4,GRAV,16,6,16,0,0,0,0
California,06,San Joaquin,077,2013,5,CO2,254,64,254,0,0,0,0
California,06,San Joaquin,077,2013,5,GRAV,50,14,50,0,0,0,0
California,06,San Joaquin,077,2013,6,CO2,249,65,249,0,0,0,0
California,06,San Joaquin,077,2013,6,GRAV,48,13,48,0,0,0,0
California,06,San Joaquin,077,2013,7,CO2,275,65,275,0,0,0,0
California,06,San Joaquin,077,2013,7,GRAV,52,13,52,0,0,0,0
California,06,San Joaquin,077,2013,8,CO2,269,64,269,0,0,0,0
California,06,San Joaquin,077,2013,8,GRAV,56,13,56,0,0,0,0
California,06,San Joaquin,077,2013,9,CO2,251,63,251,0,0,0,0
California,06,San Joaquin,077,2013,9,GRAV,51,13,51,0,0,0,0
California,06,San Joaquin,077,2013,10,CO2,313,63,313,0,0,0,0
California,06,San Joaquin,077,2013,10,GRAV,60,12,60,0,0,0,0
California,06,San Joaquin,077,2013,11,CO2,80,59,80,0,0,0,0
California,06,San Joaquin,077,2014,3,CO2,125,62,125,0,0,0,0
California,06,San Joaquin,077,2014,4,CO2,124,62,124,0,0,0,0
California,06,San Joaquin,077,2014,5,CO2,252,63,252,0,0,0,0
California,06,San Joaquin,077,2014,5,GRAV,48,14,48,0,0,0,0
California,06,San Joaquin,077,2014,6,CO2,253,63,253,0,0,0,0
California,06,San Joaquin,077,2014,6,GRAV,52,13,52,0,0,0,0
California,06,San Joaquin,077,2014,7,CO2,323,64,323,0,0,0,0
California,06,San Joaquin,077,2014,7,GRAV,64,13,64,0,0,0,0
California,06,San Joaquin,077,2014,8,CO2,254,64,254,0,0,0,0
California,06,San Joaquin,077,2014,8,GRAV,52,13,52,0,0,0,0
California,06,San Joaquin,077,2014,9,CO2,295,63,295,0,0,0,0
California,06,San Joaquin,077,2014,9,GRAV,56,12,56,0,0,0,0
California,06,San Joaquin,077,2014,10,CO2,274,63,274,0,0,0,0
California,06,San Joaquin,077,2014,10,GRAV,51,12,51,0,0,0,0
California,06,San Joaquin,077,2014,11,CO2,79,42,79,0,0,0,0
California,06,San Joaquin,077,2014,11,GRAV,13,8,13,0,0,0,0
California,06,San Joaquin,077,2015,3,CO2,135,63,135,0,0,0,0
California,06,San Joaquin,077,2015,3,GRAV,3,3,3,0,0,0,0
California,06,San Joaquin,077,2015,4,CO2,195,62,195,0,0,0,0
California,06,San Joaquin,077,2015,4,GRAV,14,3,14,0,0,0,0
California,06,San Joaquin,077,2015,5,CO2,252,64,252,0,0,0,0
